trip_id,driver_id,pickup_time,pickup_zone,drop_zone,distance_km,surge_multiplier,fare,drop_time
257,474,2026-01-03 16:00:00,Indiranagar,Whitefield,17.17,1.0,308.0,2026-01-03 16:51:00
258,260,2026-01-03 16:15:00,Jayanagar,MG Road,19.62,1.5,516.0,2026-01-03 17:13:00
259,196,2026-01-03 16:30:00,Koramangala,MG Road,15.23,1.0,278.0,2026-01-03 17:15:00
260,572,2026-01-03 16:45:00,Koramangala,Whitefield,8.0,1.5,255.0,2026-01-03 17:09:00
261,333,2026-01-03 17:00:00,Indiranagar,Jayanagar,22.98,1.0,395.0,2026-01-03 18:08:00
262,280,2026-01-03 17:15:00,Whitefield,Whitefield,2.42,1.5,129.0,2026-01-03 17:22:00
263,213,2026-01-03 17:30:00,Jayanagar,Koramangala,10.43,1.5,310.0,2026-01-03 18:01:00
264,418,2026-01-03 17:45:00,Indiranagar,Whitefield,18.76,1.0,331.0,2026-01-03 18:41:00
265,597,2026-01-03 18:00:00,Koramangala,Koramangala,11.82,1.0,227.0,2026-01-03 18:35:00
266,542,2026-01-03 18:15:00,MG Road,Whitefield,2.57,1.2,106.0,2026-01-03 18:22:00
267,152,2026-01-03 18:30:00,Whitefield,Koramangala,3.52,1.2,123.0,2026-01-03 18:40:00
268,368,2026-01-03 18:45:00,MG Road,Koramangala,16.92,1.0,304.0,2026-01-03 19:35:00
269,395,2026-01-03 19:00:00,Indiranagar,Whitefield,24.19,1.5,619.0,2026-01-03 20:12:00
270,486,2026-01-03 19:15:00,Koramangala,MG Road,14.69,1.0,270.0,2026-01-03 19:59:00
271,487,2026-01-03 19:30:00,Jayanagar,Indiranagar,13.66,1.0,255.0,2026-01-03 20:10:00
272,213,2026-01-03 19:45:00,MG Road,MG Road,9.32,1.2,228.0,2026-01-03 20:12:00
273,201,2026-01-03 20:00:00,Jayanagar,Koramangala,7.9,1.0,168.0,2026-01-03 20:23:00
274,213,2026-01-03 20:15:00,Koramangala,Whitefield,2.48,1.0,87.0,2026-01-03 20:22:00
275,540,2026-01-03 20:30:00,MG Road,Whitefield,8.28,2.0,348.0,2026-01-03 20:54:00
276,181,2026-01-03 20:45:00,Jayanagar,Whitefield,12.33,1.2,282.0,2026-01-03 21:21:00
277,287,2026-01-03 21:00:00,Jayanagar,Whitefield,6.55,1.5,222.0,2026-01-03 21:19:00
278,213,2026-01-03 21:15:00,MG Road,Indiranagar,4.01,1.2,132.0,2026-01-03 21:27:00
279,102,2026-01-03 21:30:00,Koramangala,Jayanagar,18.51,1.2,393.0,2026-01-03 22:25:00
280,230,2026-01-03 21:45:00,Jayanagar,Koramangala,22.58,1.0,389.0,2026-01-03 22:52:00
281,320,2026-01-03 22:00:00,Indiranagar,Indiranagar,23.55,1.0,403.0,2026-01-03 23:10:00
282,154,2026-01-03 22:15:00,MG Road,MG Road,16.21,1.0,293.0,2026-01-03 23:03:00
283,443,2026-01-03 22:30:00,Whitefield,Jayanagar,3.21,1.0,98.0,2026-01-03 22:39:00
284,585,2026-01-03 22:45:00,Whitefield,Jayanagar,19.04,2.0,671.0,2026-01-03 23:42:00
285,324,2026-01-03 23:00:00,Koramangala,Whitefield,4.53,1.0,118.0,2026-01-03 23:13:00
286,325,2026-01-03 23:15:00,Indiranagar,Indiranagar,17.4,1.0,311.0,2026-01-04 00:07:00
287,485,2026-01-03 23:30:00,Jayanagar,MG Road,19.93,1.2,419.0,2026-01-04 00:29:00
288,503,2026-01-03 23:45:00,Whitefield,Whitefield,18.69,1.0,330.0,2026-01-04 00:41:00
289,226,2026-01-04 00:00:00,Koramangala,Whitefield,23.89,1.0,408.0,2026-01-04 01:11:00
290,230,2026-01-04 00:15:00,Indiranagar,Koramangala,18.98,1.0,335.0,2026-01-04 01:11:00
291,153,2026-01-04 00:30:00,Indiranagar,Jayanagar,17.94,1.5,479.0,2026-01-04 01:23:00
292,272,2026-01-04 00:45:00,Koramangala,MG Road,8.02,1.0,170.0,2026-01-04 01:09:00
293,318,2026-01-04 01:00:00,Koramangala,Jayanagar,23.27,1.0,399.0,2026-01-04 02:09:00
294,260,2026-01-04 01:15:00,Jayanagar,Indiranagar,6.13,1.0,142.0,2026-01-04 01:33:00
295,298,2026-01-04 01:30:00,Koramangala,Koramangala,22.81,1.0,392.0,2026-01-04 02:38:00
296,516,2026-01-04 01:45:00,Jayanagar,Whitefield,9.19,1.0,188.0,2026-01-04 02:12:00
297,347,2026-01-04 02:00:00,Jayanagar,Koramangala,4.99,2.0,250.0,2026-01-04 02:14:00
298,424,2026-01-04 02:15:00,MG Road,Whitefield,21.01,1.0,365.0,2026-01-04 03:18:00
299,539,2026-01-04 02:30:00,Indiranagar,Koramangala,2.06,1.0,81.0,2026-01-04 02:36:00
300,303,2026-01-04 02:45:00,Indiranagar,Whitefield,21.14,2.0,734.0,2026-01-04 03:48:00
301,284,2026-01-04 03:00:00,Indiranagar,Jayanagar,8.03,1.2,205.0,2026-01-04 03:24:00
302,223,2026-01-04 03:15:00,MG Road,Jayanagar,22.35,1.0,385.0,2026-01-04 04:22:00
303,501,2026-01-04 03:30:00,Jayanagar,Jayanagar,17.9,1.0,318.0,2026-01-04 04:23:00
304,355,2026-01-04 03:45:00,Jayanagar,Jayanagar,17.32,1.5,465.0,2026-01-04 04:36:00
305,394,2026-01-04 04:00:00,Koramangala,Koramangala,10.4,1.0,206.0,2026-01-04 04:31:00
306,380,2026-01-04 04:15:00,MG Road,Whitefield,3.37,1.0,101.0,2026-01-04 04:25:00
307,425,2026-01-04 04:30:00,Koramangala,Jayanagar,21.09,1.0,366.0,2026-01-04 05:33:00
308,472,2026-01-04 04:45:00,MG Road,Koramangala,5.93,1.0,139.0,2026-01-04 05:02:00
309,198,2026-01-04 05:00:00,Koramangala,Whitefield,10.56,1.2,250.0,2026-01-04 05:31:00
310,298,2026-01-04 05:15:00,Whitefield,Koramangala,15.81,1.0,287.0,2026-01-04 06:02:00
311,570,2026-01-04 05:30:00,Indiranagar,Jayanagar,13.09,1.0,246.0,2026-01-04 06:09:00
312,495,2026-01-04 05:45:00,Indiranagar,Indiranagar,6.57,1.5,223.0,2026-01-04 06:04:00
313,340,2026-01-04 06:00:00,Jayanagar,Koramangala,5.23,1.0,128.0,2026-01-04 06:15:00
314,244,2026-01-04 06:15:00,Whitefield,Jayanagar,4.83,1.0,122.0,2026-01-04 06:29:00
315,197,2026-01-04 06:30:00,Indiranagar,MG Road,21.85,1.0,378.0,2026-01-04 07:35:00
316,301,2026-01-04 06:45:00,Jayanagar,Whitefield,2.73,1.2,109.0,2026-01-04 06:53:00
317,224,2026-01-04 07:00:00,Whitefield,Jayanagar,24.47,1.0,417.0,2026-01-04 08:13:00
318,287,2026-01-04 07:15:00,Indiranagar,MG Road,6.57,1.2,178.0,2026-01-04 07:34:00
319,426,2026-01-04 07:30:00,Koramangala,Koramangala,4.54,1.0,118.0,2026-01-04 07:43:00
320,564,2026-01-04 07:45:00,MG Road,Koramangala,15.27,1.2,335.0,2026-01-04 08:30:00
321,449,2026-01-04 08:00:00,Whitefield,MG Road,3.84,1.5,161.0,2026-01-04 08:11:00
322,359,2026-01-04 08:15:00,Jayanagar,MG Road,15.86,1.5,432.0,2026-01-04 09:02:00
323,248,2026-01-04 08:30:00,Whitefield,Whitefield,21.56,1.0,373.0,2026-01-04 09:34:00
324,352,2026-01-04 08:45:00,Jayanagar,Koramangala,3.1,1.0,96.0,2026-01-04 08:54:00
325,543,2026-01-04 09:00:00,Whitefield,MG Road,20.4,1.0,356.0,2026-01-04 10:01:00
326,520,2026-01-04 09:15:00,Jayanagar,Indiranagar,11.07,1.0,216.0,2026-01-04 09:48:00
327,503,2026-01-04 09:30:00,Indiranagar,Indiranagar,5.67,1.0,135.0,2026-01-04 09:47:00
328,446,2026-01-04 09:45:00,Koramangala,MG Road,6.05,1.0,141.0,2026-01-04 10:03:00
329,551,2026-01-04 10:00:00,Indiranagar,Whitefield,23.13,2.0,794.0,2026-01-04 11:09:00
330,247,2026-01-04 10:15:00,Koramangala,Koramangala,4.54,1.5,177.0,2026-01-04 10:28:00
331,248,2026-01-04 10:30:00,Indiranagar,Indiranagar,21.94,1.0,379.0,2026-01-04 11:35:00
332,452,2026-01-04 10:45:00,Indiranagar,MG Road,14.52,1.0,268.0,2026-01-04 11:28:00
333,299,2026-01-04 11:00:00,Whitefield,MG Road,2.9,1.2,112.0,2026-01-04 11:08:00
334,408,2026-01-04 11:15:00,MG Road,Jayanagar,12.68,1.0,240.0,2026-01-04 11:53:00
335,589,2026-01-04 11:30:00,Jayanagar,MG Road,20.8,1.0,362.0,2026-01-04 12:32:00
336,517,2026-01-04 11:45:00,Jayanagar,Whitefield,18.7,1.0,330.0,2026-01-04 12:41:00
337,524,2026-01-04 12:00:00,Jayanagar,Indiranagar,13.24,1.0,249.0,2026-01-04 12:39:00
338,228,2026-01-04 12:15:00,Koramangala,Jayanagar,21.78,1.2,452.0,2026-01-04 13:20:00
339,139,2026-01-04 12:30:00,Jayanagar,Indiranagar,4.77,2.0,243.0,2026-01-04 12:44:00
340,438,2026-01-04 12:45:00,Jayanagar,Indiranagar,22.93,1.0,394.0,2026-01-04 13:53:00
341,460,2026-01-04 13:00:00,Whitefield,Whitefield,21.47,1.0,372.0,2026-01-04 14:04:00
342,229,2026-01-04 13:15:00,Indiranagar,MG Road,18.29,1.0,324.0,2026-01-04 14:09:00
343,367,2026-01-04 13:30:00,Jayanagar,Whitefield,20.81,1.5,543.0,2026-01-04 14:32:00
344,576,2026-01-04 13:45:00,MG Road,MG Road,14.51,1.5,401.0,2026-01-04 14:28:00
345,541,2026-01-04 14:00:00,Jayanagar,Jayanagar,17.53,1.0,313.0,2026-01-04 14:52:00
346,573,2026-01-04 14:15:00,Koramangala,Whitefield,14.89,1.5,410.0,2026-01-04 14:59:00
347,534,2026-01-04 14:30:00,Koramangala,Whitefield,10.17,1.0,203.0,2026-01-04 15:00:00
348,251,2026-01-04 14:45:00,Koramangala,Koramangala,15.08,1.0,276.0,2026-01-04 15:30:00
349,515,2026-01-04 15:00:00,Jayanagar,Whitefield,7.92,1.2,203.0,2026-01-04 15:23:00
350,578,2026-01-04 15:15:00,Whitefield,Koramangala,12.13,1.0,232.0,2026-01-04 15:51:00
351,398,2026-01-04 15:30:00,MG Road,MG Road,8.46,1.0,177.0,2026-01-04 15:55:00
352,199,2026-01-04 15:45:00,Jayanagar,MG Road,4.83,1.2,147.0,2026-01-04 15:59:00
353,363,2026-01-04 16:00:00,Whitefield,MG Road,9.4,1.0,191.0,2026-01-04 16:28:00
354,352,2026-01-04 16:15:00,Whitefield,Koramangala,21.6,1.0,374.0,2026-01-04 17:19:00
355,244,2026-01-04 16:30:00,Jayanagar,MG Road,10.76,1.0,211.0,2026-01-04 17:02:00
356,446,2026-01-04 16:45:00,Jayanagar,Indiranagar,19.2,1.0,338.0,2026-01-04 17:42:00
357,212,2026-01-04 17:00:00,Whitefield,Whitefield,6.03,1.0,140.0,2026-01-04 17:18:00
358,160,2026-01-04 17:15:00,Whitefield,Koramangala,11.76,1.0,226.0,2026-01-04 17:50:00
359,469,2026-01-04 17:30:00,Whitefield,MG Road,4.64,1.5,179.0,2026-01-04 17:43:00
360,102,2026-01-04 17:45:00,Jayanagar,Indiranagar,5.19,1.5,192.0,2026-01-04 18:00:00
361,485,2026-01-04 18:00:00,Whitefield,Whitefield,16.2,1.0,293.0,2026-01-04 18:48:00
362,404,2026-01-04 18:15:00,Koramangala,Whitefield,15.97,1.0,290.0,2026-01-04 19:02:00
363,354,2026-01-04 18:30:00,Jayanagar,MG Road,6.91,1.2,184.0,2026-01-04 18:50:00
364,240,2026-01-04 18:45:00,Koramangala,Indiranagar,12.91,2.0,487.0,2026-01-04 19:23:00
365,553,2026-01-04 19:00:00,Indiranagar,Koramangala,21.86,1.0,378.0,2026-01-04 20:05:00
366,137,2026-01-04 19:15:00,Jayanagar,MG Road,6.01,1.5,210.0,2026-01-04 19:33:00
367,260,2026-01-04 19:30:00,Indiranagar,Whitefield,2.44,1.0,87.0,2026-01-04 19:37:00
368,109,2026-01-04 19:45:00,Whitefield,Whitefield,17.0,2.0,610.0,2026-01-04 20:36:00
369,333,2026-01-04 20:00:00,Whitefield,Whitefield,3.23,1.0,98.0,2026-01-04 20:09:00
370,199,2026-01-04 20:15:00,MG Road,MG Road,24.54,2.0,836.0,2026-01-04 21:28:00
371,247,2026-01-04 20:30:00,Whitefield,Jayanagar,16.02,1.0,290.0,2026-01-04 21:18:00
372,404,2026-01-04 20:45:00,Indiranagar,Jayanagar,12.82,2.0,485.0,2026-01-04 21:23:00
373,308,2026-01-04 21:00:00,Whitefield,Jayanagar,11.89,1.0,228.0,2026-01-04 21:35:00
374,231,2026-01-04 21:15:00,Jayanagar,Indiranagar,15.18,1.0,278.0,2026-01-04 22:00:00
375,504,2026-01-04 21:30:00,Whitefield,MG Road,4.08,1.5,167.0,2026-01-04 21:42:00
376,252,2026-01-04 21:45:00,MG Road,Whitefield,23.39,1.2,481.0,2026-01-04 22:55:00
377,154,2026-01-04 22:00:00,Whitefield,Indiranagar,16.39,1.2,355.0,2026-01-04 22:49:00
378,220,2026-01-04 22:15:00,Indiranagar,Jayanagar,6.23,1.0,143.0,2026-01-04 22:33:00
379,261,2026-01-04 22:30:00,Indiranagar,Koramangala,14.94,1.2,329.0,2026-01-04 23:14:00
380,508,2026-01-04 22:45:00,Whitefield,Indiranagar,5.06,1.5,189.0,2026-01-04 23:00:00
381,216,2026-01-04 23:00:00,Indiranagar,Indiranagar,2.4,1.0,86.0,2026-01-04 23:07:00
382,175,2026-01-04 23:15:00,Indiranagar,MG Road,16.5,1.0,298.0,2026-01-05 00:04:00
383,213,2026-01-04 23:30:00,MG Road,Indiranagar,16.92,1.5,456.0,2026-01-05 00:20:00
384,556,2026-01-04 23:45:00,Jayanagar,MG Road,15.43,1.2,338.0,2026-01-05 00:31:00
385,520,2026-01-05 00:00:00,MG Road,Koramangala,6.22,1.5,215.0,2026-01-05 00:18:00
386,522,2026-01-05 00:15:00,Koramangala,Whitefield,15.88,1.5,432.0,2026-01-05 01:02:00
387,204,2026-01-05 00:30:00,MG Road,Whitefield,3.3,1.2,119.0,2026-01-05 00:39:00
388,440,2026-01-05 00:45:00,Whitefield,Jayanagar,16.01,1.2,348.0,2026-01-05 01:33:00
389,354,2026-01-05 01:00:00,Jayanagar,Jayanagar,14.74,2.0,542.0,2026-01-05 01:44:00
390,327,2026-01-05 01:15:00,Whitefield,Koramangala,17.07,1.5,459.0,2026-01-05 02:06:00
391,212,2026-01-05 01:30:00,Koramangala,Whitefield,22.6,1.5,584.0,2026-01-05 02:37:00
392,573,2026-01-05 01:45:00,Jayanagar,Jayanagar,21.56,1.0,373.0,2026-01-05 02:49:00
393,199,2026-01-05 02:00:00,Indiranagar,Indiranagar,24.56,1.0,418.0,2026-01-05 03:13:00
394,253,2026-01-05 02:15:00,MG Road,MG Road,24.45,1.0,417.0,2026-01-05 03:28:00
395,449,2026-01-05 02:30:00,Whitefield,Jayanagar,19.76,1.2,416.0,2026-01-05 03:29:00
396,502,2026-01-05 02:45:00,Koramangala,Koramangala,24.0,1.0,410.0,2026-01-05 03:57:00
397,484,2026-01-05 03:00:00,Indiranagar,Whitefield,21.95,1.0,379.0,2026-01-05 04:05:00
398,466,2026-01-05 03:15:00,MG Road,Koramangala,18.73,1.0,331.0,2026-01-05 04:11:00
399,438,2026-01-05 03:30:00,Indiranagar,MG Road,3.73,1.2,127.0,2026-01-05 03:41:00
400,294,2026-01-05 03:45:00,MG Road,MG Road,3.13,1.5,145.0,2026-01-05 03:54:00
401,410,2026-01-05 04:00:00,Jayanagar,Koramangala,21.26,1.5,553.0,2026-01-05 05:03:00
402,263,2026-01-05 04:15:00,Indiranagar,Jayanagar,13.26,1.0,249.0,2026-01-05 04:54:00
403,308,2026-01-05 04:30:00,Indiranagar,Jayanagar,20.74,1.0,361.0,2026-01-05 05:32:00
404,545,2026-01-05 04:45:00,Indiranagar,Whitefield,9.2,1.0,188.0,2026-01-05 05:12:00
405,269,2026-01-05 05:00:00,Jayanagar,Whitefield,11.15,1.0,217.0,2026-01-05 05:33:00
406,584,2026-01-05 05:15:00,Koramangala,Indiranagar,18.1,1.2,386.0,2026-01-05 06:09:00
407,261,2026-01-05 05:30:00,MG Road,Indiranagar,23.05,1.0,396.0,2026-01-05 06:39:00
408,168,2026-01-05 05:45:00,Indiranagar,Whitefield,4.02,1.0,110.0,2026-01-05 05:57:00
409,389,2026-01-05 06:00:00,Jayanagar,Indiranagar,21.81,1.0,377.0,2026-01-05 07:05:00
410,498,2026-01-05 06:15:00,Koramangala,Koramangala,20.24,1.0,354.0,2026-01-05 07:15:00
411,377,2026-01-05 06:30:00,MG Road,Jayanagar,9.26,1.0,189.0,2026-01-05 06:57:00
412,404,2026-01-05 06:45:00,Jayanagar,Indiranagar,10.17,1.0,203.0,2026-01-05 07:15:00
413,504,2026-01-05 07:00:00,MG Road,Indiranagar,3.07,1.0,96.0,2026-01-05 07:09:00
414,484,2026-01-05 07:15:00,Indiranagar,Koramangala,2.36,1.0,85.0,2026-01-05 07:22:00
415,492,2026-01-05 07:30:00,Koramangala,MG Road,12.97,1.0,245.0,2026-01-05 08:08:00
416,235,2026-01-05 07:45:00,Jayanagar,Whitefield,4.2,1.2,136.0,2026-01-05 07:57:00
417,295,2026-01-05 08:00:00,Koramangala,Koramangala,6.46,2.0,294.0,2026-01-05 08:19:00
418,501,2026-01-05 08:15:00,Indiranagar,MG Road,21.48,1.0,372.0,2026-01-05 09:19:00
419,228,2026-01-05 08:30:00,Koramangala,Koramangala,15.13,1.2,332.0,2026-01-05 09:15:00
420,133,2026-01-05 08:45:00,Koramangala,Jayanagar,16.57,1.5,448.0,2026-01-05 09:34:00
421,276,2026-01-05 09:00:00,Whitefield,Koramangala,6.31,1.0,145.0,2026-01-05 09:18:00
422,560,2026-01-05 09:15:00,Koramangala,Koramangala,21.06,1.0,366.0,2026-01-05 10:18:00
423,543,2026-01-05 09:30:00,MG Road,Jayanagar,21.96,1.0,379.0,2026-01-05 10:35:00
424,471,2026-01-05 09:45:00,Jayanagar,Whitefield,14.04,1.0,261.0,2026-01-05 10:27:00
425,570,2026-01-05 10:00:00,Whitefield,MG Road,22.99,1.2,474.0,2026-01-05 11:08:00
426,475,2026-01-05 10:15:00,Jayanagar,Indiranagar,21.43,1.0,371.0,2026-01-05 11:19:00
427,122,2026-01-05 10:30:00,Jayanagar,Whitefield,18.82,1.5,498.0,2026-01-05 11:26:00
428,338,2026-01-05 10:45:00,Indiranagar,Koramangala,18.88,1.0,333.0,2026-01-05 11:41:00
429,258,2026-01-05 11:00:00,Indiranagar,Indiranagar,4.42,1.5,174.0,2026-01-05 11:13:00
430,138,2026-01-05 11:15:00,Whitefield,Jayanagar,8.23,1.5,260.0,2026-01-05 11:39:00
431,330,2026-01-05 11:30:00,Indiranagar,Whitefield,3.54,2.0,206.0,2026-01-05 11:40:00
432,465,2026-01-05 11:45:00,Indiranagar,MG Road,2.2,1.5,124.0,2026-01-05 11:51:00
433,151,2026-01-05 12:00:00,Indiranagar,Whitefield,5.64,1.0,135.0,2026-01-05 12:16:00
434,538,2026-01-05 12:15:00,Jayanagar,Whitefield,22.25,1.2,460.0,2026-01-05 13:21:00
435,364,2026-01-05 12:30:00,Whitefield,Indiranagar,7.52,1.0,163.0,2026-01-05 12:52:00
436,383,2026-01-05 12:45:00,Jayanagar,Jayanagar,24.31,1.5,622.0,2026-01-05 13:57:00
437,127,2026-01-05 13:00:00,MG Road,Jayanagar,15.74,1.0,286.0,2026-01-05 13:47:00
438,326,2026-01-05 13:15:00,Jayanagar,Whitefield,7.46,1.0,162.0,2026-01-05 13:37:00
439,377,2026-01-05 13:30:00,MG Road,Jayanagar,13.43,1.5,377.0,2026-01-05 14:10:00
440,386,2026-01-05 13:45:00,Koramangala,Indiranagar,7.04,1.0,156.0,2026-01-05 14:06:00
441,197,2026-01-05 14:00:00,Koramangala,Indiranagar,24.63,1.0,419.0,2026-01-05 15:13:00
442,384,2026-01-05 14:15:00,MG Road,MG Road,21.49,1.0,372.0,2026-01-05 15:19:00
443,467,2026-01-05 14:30:00,MG Road,Jayanagar,2.6,1.2,107.0,2026-01-05 14:37:00
444,548,2026-01-05 14:45:00,Jayanagar,MG Road,23.8,1.2,488.0,2026-01-05 15:56:00
445,581,2026-01-05 15:00:00,MG Road,Koramangala,18.58,1.2,394.0,2026-01-05 15:55:00
446,553,2026-01-05 15:15:00,Whitefield,Indiranagar,3.89,1.5,163.0,2026-01-05 15:26:00
447,417,2026-01-05 15:30:00,Koramangala,Whitefield,17.42,1.0,311.0,2026-01-05 16:22:00
448,404,2026-01-05 15:45:00,Koramangala,Indiranagar,16.88,1.0,303.0,2026-01-05 16:35:00
449,247,2026-01-05 16:00:00,MG Road,Koramangala,7.03,1.2,187.0,2026-01-05 16:21:00
450,104,2026-01-05 16:15:00,Indiranagar,Whitefield,19.44,1.2,410.0,2026-01-05 17:13:00
451,135,2026-01-05 16:30:00,Indiranagar,Jayanagar,4.0,1.0,110.0,2026-01-05 16:42:00
452,292,2026-01-05 16:45:00,MG Road,Jayanagar,13.26,1.0,249.0,2026-01-05 17:24:00
453,149,2026-01-05 17:00:00,Whitefield,Indiranagar,2.23,1.0,83.0,2026-01-05 17:06:00
454,117,2026-01-05 17:15:00,Indiranagar,Whitefield,24.28,1.0,414.0,2026-01-05 18:27:00
455,272,2026-01-05 17:30:00,MG Road,Whitefield,19.29,1.0,339.0,2026-01-05 18:27:00
456,320,2026-01-05 17:45:00,Whitefield,MG Road,5.65,1.0,135.0,2026-01-05 18:01:00
457,258,2026-01-05 18:00:00,Whitefield,Koramangala,9.86,1.0,198.0,2026-01-05 18:29:00
458,577,2026-01-05 18:15:00,Jayanagar,Jayanagar,5.69,1.0,135.0,2026-01-05 18:32:00
459,146,2026-01-05 18:30:00,Whitefield,Indiranagar,19.63,1.2,413.0,2026-01-05 19:28:00
460,473,2026-01-05 18:45:00,Indiranagar,Whitefield,3.35,1.5,150.0,2026-01-05 18:55:00
461,106,2026-01-05 19:00:00,Indiranagar,Jayanagar,21.33,1.0,370.0,2026-01-05 20:03:00
462,199,2026-01-05 19:15:00,MG Road,Indiranagar,23.67,1.0,405.0,2026-01-05 20:26:00
463,480,2026-01-05 19:30:00,MG Road,Jayanagar,17.56,2.0,627.0,2026-01-05 20:22:00
464,333,2026-01-05 19:45:00,Whitefield,Indiranagar,6.9,1.0,154.0,2026-01-05 20:05:00
465,137,2026-01-05 20:00:00,Koramangala,Jayanagar,10.28,2.0,408.0,2026-01-05 20:30:00
466,380,2026-01-05 20:15:00,Jayanagar,MG Road,12.98,1.0,245.0,2026-01-05 20:53:00
467,449,2026-01-05 20:30:00,Koramangala,Koramangala,15.91,1.5,433.0,2026-01-05 21:17:00
468,597,2026-01-05 20:45:00,Whitefield,Jayanagar,17.38,1.0,311.0,2026-01-05 21:37:00
469,402,2026-01-05 21:00:00,Whitefield,Koramangala,14.75,1.0,271.0,2026-01-05 21:44:00
470,281,2026-01-05 21:15:00,Koramangala,Jayanagar,10.08,2.0,402.0,2026-01-05 21:45:00
471,195,2026-01-05 21:30:00,Jayanagar,Whitefield,22.49,2.0,775.0,2026-01-05 22:37:00
472,199,2026-01-05 21:45:00,Koramangala,MG Road,3.87,1.0,108.0,2026-01-05 21:56:00
473,288,2026-01-05 22:00:00,MG Road,MG Road,12.72,2.0,482.0,2026-01-05 22:38:00
474,581,2026-01-05 22:15:00,Indiranagar,Koramangala,19.84,1.0,348.0,2026-01-05 23:14:00
475,216,2026-01-05 22:30:00,MG Road,Whitefield,3.4,1.2,121.0,2026-01-05 22:40:00
476,291,2026-01-05 22:45:00,Indiranagar,Indiranagar,18.22,1.0,323.0,2026-01-05 23:39:00
477,353,2026-01-05 23:00:00,Whitefield,MG Road,20.85,1.0,363.0,2026-01-06 00:02:00
478,569,2026-01-05 23:15:00,Jayanagar,Whitefield,17.2,1.2,370.0,2026-01-06 00:06:00
479,516,2026-01-05 23:30:00,Koramangala,Whitefield,2.3,1.0,84.0,2026-01-05 23:36:00
480,571,2026-01-05 23:45:00,Jayanagar,Koramangala,6.14,1.0,142.0,2026-01-06 00:03:00
481,261,2026-01-06 00:00:00,Koramangala,Whitefield,9.87,1.0,198.0,2026-01-06 00:29:00
482,356,2026-01-06 00:15:00,MG Road,Whitefield,7.37,1.0,161.0,2026-01-06 00:37:00
483,423,2026-01-06 00:30:00,MG Road,Indiranagar,24.14,1.2,495.0,2026-01-06 01:42:00
484,228,2026-01-06 00:45:00,Koramangala,Koramangala,16.99,1.0,305.0,2026-01-06 01:35:00
485,118,2026-01-06 01:00:00,Jayanagar,Koramangala,8.83,1.5,274.0,2026-01-06 01:26:00
486,381,2026-01-06 01:15:00,Koramangala,Whitefield,23.38,1.0,401.0,2026-01-06 02:25:00
487,590,2026-01-06 01:30:00,Whitefield,Indiranagar,19.03,1.0,335.0,2026-01-06 02:27:00
488,323,2026-01-06 01:45:00,MG Road,Jayanagar,8.55,1.0,178.0,2026-01-06 02:10:00
489,154,2026-01-06 02:00:00,Whitefield,MG Road,10.71,1.2,253.0,2026-01-06 02:32:00
490,158,2026-01-06 02:15:00,MG Road,Koramangala,6.59,1.0,149.0,2026-01-06 02:34:00
491,423,2026-01-06 02:30:00,MG Road,Indiranagar,24.33,1.0,415.0,2026-01-06 03:42:00
492,460,2026-01-06 02:45:00,Indiranagar,Indiranagar,13.9,1.0,258.0,2026-01-06 03:26:00
493,274,2026-01-06 03:00:00,Whitefield,Whitefield,22.61,1.5,584.0,2026-01-06 04:07:00
494,380,2026-01-06 03:15:00,Whitefield,MG Road,9.97,1.0,200.0,2026-01-06 03:44:00
495,214,2026-01-06 03:30:00,Indiranagar,Koramangala,21.8,1.5,566.0,2026-01-06 04:35:00
496,388,2026-01-06 03:45:00,Jayanagar,Jayanagar,3.24,1.0,99.0,2026-01-06 03:54:00
497,531,2026-01-06 04:00:00,Whitefield,Whitefield,24.59,1.0,419.0,2026-01-06 05:13:00
498,442,2026-01-06 04:15:00,Koramangala,Koramangala,22.98,1.0,395.0,2026-01-06 05:23:00
499,251,2026-01-06 04:30:00,Indiranagar,Koramangala,10.35,1.0,205.0,2026-01-06 05:01:00
500,550,2026-01-06 04:45:00,Whitefield,Indiranagar,19.82,1.0,347.0,2026-01-06 05:44:00
501,227,2026-01-06 05:00:00,Jayanagar,MG Road,19.3,2.0,679.0,2026-01-06 05:57:00
502,255,2026-01-06 05:15:00,Whitefield,Jayanagar,22.73,1.0,391.0,2026-01-06 06:23:00
503,590,2026-01-06 05:30:00,MG Road,MG Road,9.07,1.0,186.0,2026-01-06 05:57:00
504,486,2026-01-06 05:45:00,Koramangala,Indiranagar,12.71,1.0,241.0,2026-01-06 06:23:00
505,574,2026-01-06 06:00:00,Indiranagar,Jayanagar,21.89,1.0,378.0,2026-01-06 07:05:00
506,373,2026-01-06 06:15:00,MG Road,Jayanagar,19.91,1.0,349.0,2026-01-06 07:14:00
507,204,2026-01-06 06:30:00,Jayanagar,Whitefield,11.05,1.5,324.0,2026-01-06 07:03:00
508,517,2026-01-06 06:45:00,MG Road,Jayanagar,21.45,1.0,372.0,2026-01-06 07:49:00
509,493,2026-01-06 07:00:00,MG Road,Koramangala,3.08,1.2,115.0,2026-01-06 07:09:00
510,399,2026-01-06 07:15:00,Jayanagar,MG Road,19.99,1.0,350.0,2026-01-06 08:14:00
511,346,2026-01-06 07:30:00,MG Road,MG Road,6.76,1.0,151.0,2026-01-06 07:50:00
512,276,2026-01-06 07:45:00,Indiranagar,Whitefield,8.58,1.0,179.0,2026-01-06 08:10:00
